Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop
11/13/2019,7:56:37,2409,3,on,35.312358856,-80.741744995,Silver,Duke Centennial Hall East
11/13/2019,7:56:45,2407,1,on,35.308319092,-80.732810974,Silver,Student Union E
11/13/2019,7:56:45,2410,1,off,35.31300354,-80.741127014,Silver,CRI Deck
11/13/2019,7:56:46,2412,2,off,35.304428101,-80.73273468,Green,Reese East
11/13/2019,7:56:47,2407,6,off,35.308315277,-80.732810974,Silver,Student Union E
11/13/2019,7:57:10,2408,6,off,35.308193207,-80.732673645,Gold,Student Union W
11/13/2019,7:57:17,2402,8,on,35.307216644,-80.725234985,Silver,Lot 5A
11/13/2019,7:57:27,2403,2,off,35.305141449,-80.728340149,Gold,Cato Hall S
11/13/2019,7:57:30,2401,4,on,35.310260773,-80.73614502,Green,Belk Hall S
11/13/2019,7:57:59,2407,6,off,35.308143616,-80.730453491,Silver,Aux Services East
11/13/2019,7:58:23,2409,2,on,35.309890747,-80.741836548,Silver,EPIC N
11/13/2019,7:58:50,2401,1,off,35.307945251,-80.734771729,Green,Woodward Hall East
11/13/2019,7:59:13,2402,1,on,35.307655334,-80.729370117,Silver,Fretwell N
11/13/2019,7:59:17,2410,1,off,35.309436798,-80.744033813,Silver,PORTAL East
11/13/2019,7:59:21,2406,1,on,35.310649872,-80.729248047,Green,Student Health N
11/13/2019,7:59:29,2402,8,off,35.307666779,-80.729370117,Silver,Fretwell N
11/13/2019,7:59:44,2401,2,off,35.308040619,-80.732765198,Green,Student Union E
11/13/2019,7:59:46,2401,2,on,35.308040619,-80.732765198,Green,Student Union E
11/13/2019,8:00:20,2412,5,on,35.301143646,-80.735664368,Green,South Village Deck
11/13/2019,8:00:27,2410,1,on,35.309436798,-80.744033813,Silver,PORTAL East
11/13/2019,8:01:07,2402,1,on,35.308185577,-80.732658386,Silver,Student Union W
11/13/2019,8:01:13,2402,13,off,35.308185577,-80.732658386,Silver,Student Union W
11/13/2019,8:01:29,2407,1,on,35.310718536,-80.729316711,Silver,Student Health N
11/13/2019,8:01:49,2410,1,on,35.309459686,-80.744041443,Silver,CRI Deck
11/13/2019,8:01:51,2403,1,off,35.301269531,-80.735687256,Gold,Hunt Hall
11/13/2019,8:01:56,2409,2,off,35.308200836,-80.732681274,Silver,Student Union E
11/13/2019,8:02:16,2401,7,off,35.307048798,-80.729545593,Green,Fretwell S
11/13/2019,8:02:38,2408,1,on,35.309436798,-80.73639679,Gold,Union Deck/Belk N
11/13/2019,8:03:01,2407,5,on,35.310317993,-80.72668457,Silver,Martin Hall
11/13/2019,8:03:15,2409,4,off,35.308059692,-80.730361938,Silver,Aux Services East
11/13/2019,8:03:21,2410,1,off,35.312408447,-80.741737366,Silver,CRI Deck
11/13/2019,8:03:49,2412,4,off,35.305160522,-80.728263855,Green,Cato Hall N
11/13/2019,8:04:17,2407,8,on,35.308834076,-80.725090027,Silver,Lot 6
11/13/2019,8:04:21,2402,3,off,35.309661865,-80.741447449,Silver,EPIC S
11/13/2019,8:04:49,2406,3,on,35.311935425,-80.733451843,Green,Wallis Hall W/Light Rail
11/13/2019,8:04:58,2408,5,on,35.311862946,-80.733085632,Gold,Wallis Hall E/Light Rail
11/13/2019,8:05:07,2412,1,off,35.307567596,-80.7293396,Green,Fretwell N
11/13/2019,8:05:15,2402,1,off,35.310894012,-80.741531372,Silver,Grigg Hall W
11/13/2019,8:05:39,2407,8,on,35.307243347,-80.725273132,Silver,Lot 5A
11/13/2019,8:06:11,2402,1,off,35.31287384,-80.740974426,Silver,Motor Sports
11/13/2019,8:06:20,2406,1,on,35.310306549,-80.736083984,Green,Belk Hall S
11/13/2019,8:06:20,2408,2,on,35.311626434,-80.730506897,Gold,Student Health E
11/13/2019,8:06:23,2407,1,off,35.306354523,-80.726783752,Silver,East Deck 2
11/13/2019,8:07:29,2409,5,on,35.310333252,-80.72668457,Silver,Martin Hall
11/13/2019,8:07:43,2407,5,off,35.307540894,-80.729362488,Silver,Fretwell N
11/13/2019,8:07:49,2407,2,on,35.307567596,-80.729362488,Silver,Fretwell N
11/13/2019,8:07:54,2406,4,off,35.30802536,-80.734786987,Green,Woodward Hall East
11/13/2019,8:08:09,2402,1,off,35.309398651,-80.744094849,Silver,CRI Deck
11/13/2019,8:08:11,2408,6,off,35.307006836,-80.729537964,Gold,Fretwell S
11/13/2019,8:08:12,2412,2,on,35.313560486,-80.731872559,Green,North Deck
11/13/2019,8:08:17,2402,4,on,35.309398651,-80.744094849,Silver,CRI Deck
11/13/2019,8:08:27,2409,1,on,35.308757782,-80.725074768,Silver,Lot 6
11/13/2019,8:09:00,2406,1,off,35.308227539,-80.732810974,Green,Student Union E
11/13/2019,8:09:23,2407,14,off,35.30814743,-80.732688904,Silver,Student Union W
11/13/2019,8:10:05,2408,1,on,35.305072784,-80.728302002,Gold,Cato Hall S
11/13/2019,8:10:17,2402,1,on,35.31161499,-80.742446899,Silver,PORTAL East
11/13/2019,8:10:26,2406,1,off,35.307044983,-80.729484558,Green,Fretwell S
11/13/2019,8:10:55,2401,5,on,35.30109024,-80.735733032,Green,South Village Deck
11/13/2019,8:11:00,2410,2,on,35.310398102,-80.726753235,Silver,CRI Deck
11/13/2019,8:11:17,2402,7,on,35.312461853,-80.741744995,Silver,Duke Centennial Hall East
11/13/2019,8:12:11,2401,2,on,35.302066803,-80.73274231,Green,Levine Hall E
11/13/2019,8:12:17,2408,1,off,35.301933289,-80.733070374,Gold,Levine Hall W
11/13/2019,8:12:18,2412,9,on,35.311962128,-80.733482361,Green,Wallis Hall W/Light Rail
11/13/2019,8:12:38,2410,1,on,35.3072052,-80.725280762,Silver,CRI Deck
11/13/2019,8:12:39,2409,5,off,35.308101654,-80.732643127,Silver,Student Union W
11/13/2019,8:12:49,2402,1,on,35.30991745,-80.741874695,Silver,EPIC N
11/13/2019,8:13:37,2401,2,on,35.303337097,-80.729454041,Green,Robinson Hall N
11/13/2019,8:13:43,2401,1,off,35.303337097,-80.729454041,Green,Robinson Hall N
11/13/2019,8:13:56,2412,1,on,35.310218811,-80.736152649,Green,Belk Hall S
11/13/2019,8:14:10,2406,1,off,35.304653168,-80.732696533,Green,Reese East
11/13/2019,8:14:27,2410,2,off,35.307556152,-80.72933197,Silver,CRI Deck
11/13/2019,8:14:34,2407,1,on,35.311107635,-80.743103027,Silver,Portal W
11/13/2019,8:14:36,2407,3,off,35.311107635,-80.743103027,Silver,Portal W
11/13/2019,8:14:52,2403,1,on,35.301258087,-80.735733032,Gold,Hunt Hall
11/13/2019,8:15:13,2408,2,off,35.301235199,-80.735534668,Gold,Hunt Hall
11/13/2019,8:15:25,2402,6,off,35.308189392,-80.732772827,Silver,Student Union E
11/13/2019,8:15:48,2407,1,off,35.30941391,-80.744094849,Silver,CRI Deck
11/13/2019,8:15:50,2406,1,on,35.302661896,-80.737785339,Green,Alumni Way E
11/13/2019,8:15:50,2407,2,on,35.30941391,-80.744094849,Silver,CRI Deck
11/13/2019,8:15:57,2409,1,off,35.309452057,-80.74131012,Silver,EPIC S
11/13/2019,8:16:08,2410,1,on,35.308128357,-80.732711792,Silver,CRI Deck
11/13/2019,8:16:19,2401,4,off,35.307544708,-80.729316711,Green,Fretwell N
11/13/2019,8:16:23,2402,7,off,35.30809021,-80.730400085,Silver,Aux Services East
11/13/2019,8:16:34,2412,4,off,35.308067322,-80.732704163,Green,Student Union E
11/13/2019,8:16:36,2412,1,on,35.308067322,-80.732704163,Green,Student Union E
11/13/2019,8:16:40,2406,1,on,35.301345825,-80.735733032,Green,South Village Deck
11/13/2019,8:17:03,2408,1,off,35.301242828,-80.735702515,Gold,Hunt Hall
11/13/2019,8:17:38,2407,1,on,35.309631348,-80.744255066,Silver,CRI Deck
11/13/2019,8:18:03,2401,1,on,35.310813904,-80.729286194,Green,Student Health N
11/13/2019,8:18:04,2412,1,off,35.308063507,-80.730575562,Green,Aux Services East
11/13/2019,8:18:50,2410,2,off,35.30934906,-80.741325378,Silver,CRI Deck
11/13/2019,8:19:20,2407,1,off,35.312431335,-80.741783142,Silver,Duke Centennial Hall East
11/13/2019,8:19:22,2407,3,on,35.312431335,-80.741783142,Silver,Duke Centennial Hall East
11/13/2019,8:19:25,2402,1,on,35.308086395,-80.730400085,Silver,Aux Services East
11/13/2019,8:19:36,2412,6,off,35.306987762,-80.729507446,Green,Fretwell S
11/13/2019,8:19:54,2406,1,on,35.302146912,-80.732727051,Green,Levine Hall E
11/13/2019,8:20:00,2403,2,on,35.303367615,-80.729446411,Gold,Robinson Hall N
11/13/2019,8:20:11,2401,2,on,35.313583374,-80.731880188,Green,North Deck
11/13/2019,8:20:55,2402,2,on,35.310832977,-80.729240417,Silver,Student Health N
11/13/2019,8:20:56,2407,2,on,35.311019897,-80.741493225,Silver,Grigg Hall E
11/13/2019,8:21:49,2412,1,off,35.303478241,-80.729530334,Green,Robinson Hall S
11/13/2019,8:21:50,2406,1,on,35.305149078,-80.728225708,Green,Cato Hall N
11/13/2019,8:22:04,2403,1,off,35.307544708,-80.7293396,Gold,Fretwell N
11/13/2019,8:22:15,2402,7,on,35.31029892,-80.726699829,Silver,Martin Hall
11/13/2019,8:22:21,2401,1,off,35.31199646,-80.733413696,Green,Wallis Hall W/Light Rail
11/13/2019,8:22:46,2409,1,on,35.311717987,-80.742500305,Silver,PORTAL East
11/13/2019,8:23:12,2406,2,off,35.307552338,-80.729278564,Green,Fretwell N
11/13/2019,8:23:12,2407,4,off,35.308078766,-80.73475647,Silver,Woodward Hall East
11/13/2019,8:23:19,2402,8,on,35.3087883,-80.725082397,Silver,Lot 6
11/13/2019,8:23:22,2409,1,on,35.312400818,-80.741790771,Silver,Duke Centennial Hall East
11/13/2019,8:23:27,2401,11,on,35.312000275,-80.733413696,Green,Wallis Hall W/Light Rail
11/13/2019,8:24:02,2407,1,off,35.308166504,-80.73273468,Silver,Student Union E
11/13/2019,8:24:23,2402,7,on,35.3072052,-80.725250244,Silver,Lot 5A
11/13/2019,8:24:49,2401,2,on,35.310230255,-80.73614502,Green,Belk Hall S
11/13/2019,8:24:56,2407,3,off,35.308074951,-80.730422974,Silver,Aux Services East
11/13/2019,8:25:03,2402,1,off,35.306354523,-80.726799011,Silver,East Deck 2
11/13/2019,8:25:16,2403,1,off,35.309371948,-80.736412048,Gold,Union Deck/Belk N
11/13/2019,8:25:17,2402,1,on,35.306358337,-80.726806641,Silver,East Deck 2
11/13/2019,8:26:09,2412,1,off,35.30122757,-80.735671997,Green,South Village Deck
11/13/2019,8:26:11,2401,1,off,35.30796051,-80.734794617,Green,Woodward Hall East
11/13/2019,8:26:11,2412,3,on,35.30122757,-80.735671997,Green,South Village Deck
11/13/2019,8:26:30,2410,1,on,35.309440613,-80.744056702,Silver,PORTAL East
11/13/2019,8:26:33,2402,2,off,35.307575226,-80.729316711,Silver,Fretwell N
11/13/2019,8:26:39,2402,2,on,35.307575226,-80.729316711,Silver,Fretwell N
11/13/2019,8:27:14,2403,3,on,35.311851501,-80.733146667,Gold,Wallis Hall E/Light Rail
11/13/2019,8:27:17,2412,2,on,35.30121994,-80.735671997,Green,South Village Deck
11/13/2019,8:27:19,2401,12,off,35.308063507,-80.732749939,Green,Student Union E
11/13/2019,8:27:38,2409,1,off,35.308143616,-80.732925415,Silver,Student Union E
11/13/2019,8:28:11,2402,5,on,35.308158875,-80.732650757,Silver,Student Union W
11/13/2019,8:28:19,2402,17,off,35.308158875,-80.732650757,Silver,Student Union W
11/13/2019,8:28:26,2406,3,on,35.313640594,-80.731987,Green,North Deck
11/13/2019,8:28:29,2412,1,on,35.302185059,-80.732749939,Green,Levine Hall E
11/13/2019,8:29:04,2407,5,on,35.310367584,-80.72668457,Silver,Martin Hall
11/13/2019,8:29:19,2410,3,on,35.312332153,-80.741737366,Silver,Duke Centennial Hall East
11/13/2019,8:29:20,2409,1,off,35.308044434,-80.730384827,Silver,Aux Services East
11/13/2019,8:29:42,2403,1,on,35.306922913,-80.72946167,Gold,Fretwell S
11/13/2019,8:29:42,2403,2,off,35.306922913,-80.72946167,Gold,Fretwell S
11/13/2019,8:29:53,2412,1,on,35.303413391,-80.729454041,Green,Robinson Hall N
11/13/2019,8:30:09,2401,1,off,35.30802536,-80.730529785,Green,Aux Services East
11/13/2019,8:30:20,2407,4,on,35.308799744,-80.725067139,Silver,Lot 6
11/13/2019,8:30:53,2402,4,off,35.309425354,-80.741371155,Silver,EPIC S
11/13/2019,8:30:55,2412,1,on,35.30506134,-80.728248596,Green,Cato Hall N
11/13/2019,8:31:07,2410,1,on,35.309913635,-80.741874695,Silver,EPIC N
11/13/2019,8:31:12,2406,4,on,35.311901093,-80.73348999,Green,Wallis Hall W/Light Rail
11/13/2019,8:31:24,2403,1,off,35.30348587,-80.729576111,Gold,Robinson Hall S
11/13/2019,8:31:26,2407,2,on,35.307231903,-80.725265503,Silver,Lot 5A
11/13/2019,8:31:48,2402,2,off,35.310966492,-80.741531372,Silver,Grigg Hall W
11/13/2019,8:32:04,2407,1,on,35.306346893,-80.726776123,Silver,East Deck 2
11/13/2019,8:32:32,2406,3,on,35.310222626,-80.736091614,Green,Belk Hall S
11/13/2019,8:32:50,2402,2,off,35.312843323,-80.740982056,Silver,Motor Sports
11/13/2019,8:32:53,2401,4,off,35.306991577,-80.729515076,Green,Fretwell S
11/13/2019,8:33:13,2412,5,off,35.30758667,-80.729309082,Green,Fretwell N
11/13/2019,8:33:25,2410,1,off,35.308021545,-80.734779358,Silver,Woodward Hall East
11/13/2019,8:33:30,2407,1,on,35.307617188,-80.729354858,Silver,Fretwell N
11/13/2019,8:33:48,2406,1,off,35.307994843,-80.734741211,Green,Woodward Hall East
11/13/2019,8:34:16,2409,7,on,35.310329437,-80.726654053,Silver,Martin Hall
11/13/2019,8:34:20,2408,1,off,35.307506561,-80.729270935,Gold,Fretwell N
11/13/2019,8:34:42,2407,9,off,35.308105469,-80.732681274,Silver,Student Union W
11/13/2019,8:34:43,2410,3,off,35.308048248,-80.732765198,Silver,Student Union E
11/13/2019,8:34:48,2407,3,on,35.308105469,-80.732681274,Silver,Student Union W
11/13/2019,8:34:50,2402,4,off,35.309467316,-80.74407196,Silver,CRI Deck
11/13/2019,8:34:55,2412,1,on,35.310714722,-80.729301453,Green,Student Health N
11/13/2019,8:35:00,2403,11,on,35.301383972,-80.735786438,Gold,Hunt Hall
11/13/2019,8:35:06,2402,1,off,35.309467316,-80.74407196,Silver,CRI Deck
11/13/2019,8:35:14,2406,2,off,35.308082581,-80.732780457,Green,Student Union E
11/13/2019,8:35:24,2409,4,on,35.308811188,-80.725021362,Silver,Lot 6
11/13/2019,8:35:28,2406,2,on,35.308078766,-80.732780457,Green,Student Union E
11/13/2019,8:35:41,2410,1,off,35.308036804,-80.730400085,Silver,Aux Services East
11/13/2019,8:35:45,2401,1,off,35.303512573,-80.729560852,Green,Robinson Hall S
11/13/2019,8:36:19,2401,2,on,35.303508759,-80.729560852,Green,Robinson Hall S
11/13/2019,8:36:28,2406,1,on,35.308071136,-80.730453491,Green,Aux Services East
11/13/2019,8:36:30,2406,1,off,35.308074951,-80.730453491,Green,Aux Services East
11/13/2019,8:36:30,2409,2,on,35.307201385,-80.725257874,Silver,Lot 5A
11/13/2019,8:36:47,2412,5,on,35.313598633,-80.731903076,Green,North Deck
11/13/2019,8:37:12,2409,1,on,35.306362152,-80.72681427,Silver,East Deck 2
11/13/2019,8:37:26,2406,1,on,35.306991577,-80.729423523,Green,Fretwell S
11/13/2019,8:37:32,2406,6,off,35.306991577,-80.729423523,Green,Fretwell S
11/13/2019,8:37:39,2410,4,on,35.310287476,-80.72668457,Silver,Martin Hall
11/13/2019,8:38:12,2407,3,off,35.309501648,-80.741325378,Silver,EPIC S
11/13/2019,8:38:13,2401,1,off,35.304439545,-80.732795715,Green,Reese East
11/13/2019,8:38:42,2409,2,off,35.307571411,-80.729301453,Silver,Fretwell N
11/13/2019,8:38:44,2409,1,on,35.307571411,-80.729301453,Silver,Fretwell N
11/13/2019,8:38:50,2406,1,off,35.305091858,-80.728210449,Green,Cato Hall S
11/13/2019,8:38:52,2406,3,on,35.305091858,-80.728210449,Green,Cato Hall S
11/13/2019,8:39:04,2407,2,off,35.310974121,-80.74155426,Silver,Grigg Hall W
11/13/2019,8:39:11,2410,5,on,35.308746338,-80.725082397,Silver,Lot 6
11/13/2019,8:39:18,2402,1,on,35.309753418,-80.744400024,Silver,CRI Deck
11/13/2019,8:39:24,2408,6,on,35.311725616,-80.733139038,Gold,Wallis Hall E/Light Rail
11/13/2019,8:39:46,2403,2,off,35.303562164,-80.729568481,Gold,Robinson Hall N
11/13/2019,8:39:48,2403,3,on,35.303569794,-80.729568481,Gold,Robinson Hall N
11/13/2019,8:39:56,2406,1,off,35.303508759,-80.729492188,Green,Robinson Hall S
11/13/2019,8:40:15,2410,1,on,35.307224274,-80.725280762,Silver,Lot 5A
11/13/2019,8:40:24,2409,9,off,35.308094025,-80.732620239,Silver,Student Union W
11/13/2019,8:40:26,2402,5,on,35.311649323,-80.742477417,Silver,PORTAL East
11/13/2019,8:40:26,2409,9,on,35.308094025,-80.732620239,Silver,Student Union W
11/13/2019,8:40:44,2403,2,off,35.305156708,-80.72833252,Gold,Cato Hall N
11/13/2019,8:40:58,2402,1,off,35.312358856,-80.741760254,Silver,Duke Centennial Hall East
11/13/2019,8:41:04,2402,6,on,35.31237793,-80.741752625,Silver,Duke Centennial Hall East
11/13/2019,8:41:27,2412,6,on,35.311962128,-80.733398438,Green,Wallis Hall W/Light Rail
11/13/2019,8:41:37,2401,1,off,35.301113129,-80.735710144,Green,South Village Deck
11/13/2019,8:41:42,2406,2,off,35.304462433,-80.732582092,Green,Reese East
11/13/2019,8:42:04,2408,5,off,35.307010651,-80.729393005,Gold,Fretwell S
11/13/2019,8:42:06,2407,2,off,35.309482574,-80.744117737,Silver,CRI Deck
11/13/2019,8:42:13,2410,1,on,35.307556152,-80.729286194,Silver,Fretwell N
11/13/2019,8:42:15,2410,4,off,35.307556152,-80.729286194,Silver,Fretwell N
11/13/2019,8:42:30,2406,1,off,35.304298401,-80.734970093,Green,Cone Deck W
11/13/2019,8:42:32,2406,1,on,35.304298401,-80.734970093,Green,Cone Deck W
11/13/2019,8:42:37,2402,17,on,35.310974121,-80.741493225,Silver,Grigg Hall E
11/13/2019,8:42:41,2407,7,on,35.309501648,-80.744110107,Silver,CRI Deck
11/13/2019,8:42:51,2403,2,off,35.307788849,-80.729499817,Gold,Fretwell N
11/13/2019,8:42:53,2401,31,on,35.301101685,-80.735710144,Green,South Village Deck
11/13/2019,8:42:55,2401,1,on,35.301101685,-80.735710144,Green,South Village Deck
11/13/2019,8:43:04,2408,1,on,35.305107117,-80.72820282,Gold,Cato Hall S
11/13/2019,8:43:06,2408,1,off,35.305107117,-80.72820282,Gold,Cato Hall S
11/13/2019,8:43:09,2402,3,on,35.309909821,-80.741859436,Silver,EPIC N
11/13/2019,8:43:39,2410,3,off,35.308227539,-80.732650757,Silver,Student Union W
11/13/2019,8:43:44,2409,9,off,35.309398651,-80.741294861,Silver,EPIC S
11/13/2019,8:43:45,2410,1,on,35.308227539,-80.732650757,Silver,Student Union W
11/13/2019,8:43:57,2412,6,on,35.311954498,-80.733398438,Green,Wallis Hall W/Light Rail
11/13/2019,8:44:04,2401,1,on,35.302085876,-80.732711792,Green,Levine Hall E
11/13/2019,8:44:04,2407,1,on,35.309490204,-80.744094849,Silver,CRI Deck
11/13/2019,8:44:11,2403,6,off,35.30828476,-80.732688904,Gold,Student Union W
11/13/2019,8:44:42,2409,2,off,35.310943604,-80.741508484,Silver,Grigg Hall W
11/13/2019,8:45:12,2408,2,on,35.301948547,-80.733009338,Gold,Levine Hall W
11/13/2019,8:45:13,2410,2,on,35.308235168,-80.732658386,Silver,Student Union W
11/13/2019,8:45:23,2406,5,off,35.301174164,-80.73576355,Green,South Village Deck
11/13/2019,8:45:30,2401,1,on,35.303375244,-80.729423523,Green,Robinson Hall N
11/13/2019,8:45:36,2401,4,off,35.303375244,-80.729423523,Green,Robinson Hall N
11/13/2019,8:45:41,2402,1,on,35.308097839,-80.734642029,Silver,Woodward Hall East
11/13/2019,8:45:41,2402,7,off,35.308097839,-80.734642029,Silver,Woodward Hall East
11/13/2019,8:45:57,2406,9,on,35.301181793,-80.735771179,Green,South Village Deck
11/13/2019,8:46:03,2412,7,on,35.310237885,-80.736129761,Green,Belk Hall S
11/13/2019,8:46:08,2408,1,off,35.301239014,-80.735687256,Gold,Hunt Hall
11/13/2019,8:46:48,2401,10,off,35.305049896,-80.728233337,Green,Cato Hall N
11/13/2019,8:46:54,2409,1,off,35.311092377,-80.74306488,Silver,Portal W
11/13/2019,8:47:01,2402,2,on,35.308059692,-80.73273468,Silver,Student Union E
11/13/2019,8:47:01,2402,10,off,35.308059692,-80.73273468,Silver,Student Union E
11/13/2019,8:47:14,2408,10,on,35.301151276,-80.735702515,Gold,Hunt Hall
11/13/2019,8:47:45,2402,5,on,35.308048248,-80.73273468,Silver,Student Union E
11/13/2019,8:48:07,2412,2,off,35.308097839,-80.734718323,Green,Woodward Hall East
11/13/2019,8:48:15,2406,2,on,35.301170349,-80.735771179,Green,South Village Deck
11/13/2019,8:48:27,2410,5,off,35.309425354,-80.74130249,Silver,EPIC S
11/13/2019,8:48:33,2402,1,on,35.308036804,-80.730422974,Silver,Aux Services East
11/13/2019,8:48:45,2403,2,off,35.309719086,-80.73664856,Gold,Union Deck/Belk N
11/13/2019,8:48:46,2407,3,on,35.309700012,-80.744377136,Silver,CRI Deck
11/13/2019,8:48:49,2402,24,off,35.308036804,-80.730422974,Silver,Aux Services East
11/13/2019,8:49:02,2401,14,off,35.307514191,-80.729286194,Green,Fretwell N
11/13/2019,8:49:11,2403,1,on,35.309753418,-80.73664856,Gold,Union Deck/Belk N
11/13/2019,8:49:12,2401,2,on,35.307514191,-80.729286194,Green,Fretwell N
11/13/2019,8:49:13,2410,2,off,35.311004639,-80.741485596,Silver,Grigg Hall W
11/13/2019,8:49:17,2412,6,off,35.308143616,-80.73273468,Green,Student Union E
11/13/2019,8:49:25,2412,9,on,35.30814743,-80.73273468,Green,Student Union E
11/13/2019,8:49:37,2408,2,off,35.304244995,-80.734992981,Gold,Cone Deck East
11/13/2019,8:49:39,2402,1,off,35.309017181,-80.729293823,Silver,Hickory Hall North
11/13/2019,8:50:04,2409,1,off,35.309394836,-80.743995667,Silver,CRI Deck
11/13/2019,8:50:13,2402,1,off,35.310680389,-80.729301453,Silver,Student Health N
11/13/2019,8:50:15,2402,2,on,35.310680389,-80.729301453,Silver,Student Health N
11/13/2019,8:50:31,2408,2,off,35.304325104,-80.732818604,Gold,Reese East
11/13/2019,8:50:41,2406,2,off,35.303359985,-80.729476929,Green,Robinson Hall N
11/13/2019,8:50:43,2406,1,on,35.303359985,-80.729476929,Green,Robinson Hall N
11/13/2019,8:50:51,2412,4,off,35.308120728,-80.730400085,Green,Aux Services East
11/13/2019,8:51:04,2401,2,off,35.310668945,-80.729293823,Green,Student Health N
11/13/2019,8:51:14,2407,10,on,35.312332153,-80.741744995,Silver,Duke Centennial Hall East
11/13/2019,8:51:45,2402,27,on,35.310317993,-80.726730347,Silver,Martin Hall
11/13/2019,8:52:05,2406,5,off,35.305080414,-80.728172302,Green,Cato Hall N
11/13/2019,8:52:11,2412,3,on,35.306995392,-80.729530334,Green,Fretwell S
11/13/2019,8:52:23,2412,13,off,35.306964874,-80.729492188,Green,Fretwell S
11/13/2019,8:52:47,2408,1,on,35.303348541,-80.729454041,Gold,Robinson Hall N
11/13/2019,8:52:51,2403,14,on,35.311630249,-80.733009338,Gold,Wallis Hall E/Light Rail
11/13/2019,8:52:56,2401,1,off,35.313545227,-80.731887817,Green,North Deck
11/13/2019,8:53:03,2402,18,on,35.308807373,-80.725120544,Silver,Lot 6
11/13/2019,8:53:04,2407,7,on,35.309913635,-80.74181366,Silver,EPIC N
11/13/2019,8:53:06,2401,6,on,35.313545227,-80.731887817,Green,North Deck
11/13/2019,8:53:42,2409,1,on,35.312366486,-80.741714478,Silver,Duke Centennial Hall East
