,Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop,CorrectStop,CorrectStop
4724,11/13/2019,19:20:16,2408,2,off,35.30759,-80.72932,Gold,Student Union W,,
4725,11/13/2019,19:20:42,2412,2,on,35.31199,-80.73336,Green,Wallis Hall W/Light Rail,,
4726,11/13/2019,19:20:52,2401,3,off,35.30335,-80.72932,Green,Robinson Hall N,,
4727,11/13/2019,19:20:52,2410,3,on,35.30799,-80.73463,Silver,Woodward Hall East,,
4728,11/13/2019,19:20:59,2406,1,on,35.30436,-80.73267,Green,Reese East,,
4729,11/13/2019,19:21:05,2406,3,off,35.30434,-80.7327,Green,Reese East,,
4730,11/13/2019,19:21:18,2409,1,off,35.30943,-80.74397,Silver,CRI Deck,,
4731,11/13/2019,19:21:22,2411,1,off,35.30756,-80.72929,Silver,Fretwell N,,
4732,11/13/2019,19:21:42,2408,2,off,35.30822,-80.73254,Gold,Student Union W,,
4733,11/13/2019,19:22:01,2406,2,off,35.30417,-80.73484,Green,Cone Deck W,,
4734,11/13/2019,19:22:02,2408,1,off,35.30816,-80.73256,Gold,Student Union W,,
4735,11/13/2019,19:22:42,2411,4,off,35.30814,-80.73244,Silver,Student Union W,,
4736,11/13/2019,19:22:44,2403,2,off,35.30341,-80.7295,Gold,Robinson Hall S,,
4737,11/13/2019,19:22:48,2411,7,on,35.30814,-80.73245,Silver,Student Union W,,
4738,11/13/2019,19:23:08,2410,6,on,35.30806,-80.73251,Silver,Student Union E,,
4739,11/13/2019,19:23:08,2410,1,off,35.30806,-80.73251,Silver,Student Union E,,
4740,11/13/2019,19:23:18,2408,1,on,35.30814,-80.73257,Gold,Student Union W,,
4741,11/13/2019,19:23:36,2401,4,off,35.30759,-80.72893,Green,Fretwell N,,
4742,11/13/2019,19:24:14,2410,1,on,35.3081,-80.73251,Silver,Student Union E,,
4743,11/13/2019,19:24:31,2406,1,on,35.30111,-80.73566,Green,South Village Deck,,
4744,11/13/2019,19:24:33,2406,1,off,35.30111,-80.73566,Green,South Village Deck,,
4745,11/13/2019,19:25:04,2412,1,off,35.30809,-80.73272,Green,Student Union E,,
4746,11/13/2019,19:25:08,2410,1,on,35.30805,-80.7303,Silver,Aux Services East,,
4747,11/13/2019,19:25:12,2412,6,on,35.30808,-80.73272,Green,Student Union E,,
4748,11/13/2019,19:25:38,2403,2,on,35.30123,-80.73555,Gold,Hunt Hall,,
4749,11/13/2019,19:25:40,2403,4,off,35.30123,-80.73555,Gold,Hunt Hall,,
4750,11/13/2019,19:25:44,2401,1,off,35.31063,-80.72913,Green,Student Health N,,
4751,11/13/2019,19:25:46,2401,2,on,35.31063,-80.72913,Green,Student Health N,,
4752,11/13/2019,19:26:28,2412,1,on,35.30803,-80.73035,Green,Aux Services East,,
4753,11/13/2019,19:27:24,2410,1,on,35.31029,-80.72665,Silver,Martin Hall,,
4754,11/13/2019,19:27:32,2407,2,on,35.30808,-80.73284,Silver,Student Union E,,
4755,11/13/2019,19:27:32,2410,3,off,35.31029,-80.72665,Silver,Martin Hall,,
4756,11/13/2019,19:27:42,2412,1,on,35.30703,-80.7295,Green,Fretwell S,,
4757,11/13/2019,19:28:26,2409,1,on,35.31168,-80.74243,Silver,PORTAL East,,
4758,11/13/2019,19:28:26,2411,4,off,35.31098,-80.74153,Silver,Grigg Hall W,,
4759,11/13/2019,19:28:38,2411,2,on,35.31098,-80.74153,Silver,Grigg Hall W,,
4760,11/13/2019,19:28:48,2407,3,on,35.30806,-80.73039,Silver,Aux Services East,,
4761,11/13/2019,19:28:52,2410,7,off,35.30876,-80.72513,Silver,Lot 6,,
4762,11/13/2019,19:29:18,2406,3,on,35.30751,-80.72913,Green,Fretwell N,,
4763,11/13/2019,19:29:26,2401,4,off,35.312,-80.73318,Green,North Deck,,
4764,11/13/2019,19:29:50,2411,3,off,35.31281,-80.74097,Silver,Motor Sports,,
4765,11/13/2019,19:30:00,2412,2,off,35.30351,-80.72948,Green,Robinson Hall S,,
4766,11/13/2019,19:30:08,2409,1,on,35.31119,-80.74129,Silver,Duke Centennial Hall East,,
4767,11/13/2019,19:30:32,2407,1,off,35.31073,-80.72926,Silver,Student Health N,,
4768,11/13/2019,19:30:40,2409,1,on,35.30989,-80.74184,Silver,EPIC N,,
4769,11/13/2019,19:30:42,2406,1,on,35.31056,-80.72917,Green,Student Health N,,
4770,11/13/2019,19:31:00,2410,3,off,35.30724,-80.72526,Silver,Lot 5A,,
4771,11/13/2019,19:31:02,2410,5,on,35.30722,-80.72527,Silver,Lot 5A,,
4772,11/13/2019,19:31:48,2407,1,on,35.31031,-80.72671,Silver,Martin Hall,,
4773,11/13/2019,19:31:50,2407,1,off,35.31031,-80.72671,Silver,Martin Hall,,
4774,11/13/2019,19:32:06,2412,1,on,35.30444,-80.73273,Green,Reese East,,
4775,11/13/2019,19:32:08,2411,2,off,35.30943,-80.74403,Silver,CRI Deck,,
4776,11/13/2019,19:32:26,2406,2,off,35.31384,-80.73188,Green,North Deck,,
4777,11/13/2019,19:32:28,2406,1,on,35.3136,-80.73184,Green,North Deck,,
4778,11/13/2019,19:32:59,2407,2,off,35.3087,-80.72505,Silver,Lot 6,,
4779,11/13/2019,19:33:04,2410,1,off,35.30751,-80.72928,Silver,Fretwell N,,
4780,11/13/2019,19:33:10,2401,3,off,35.30809,-80.73257,Green,Student Union E,,
4781,11/13/2019,19:33:20,2401,4,on,35.30809,-80.73257,Green,Student Union E,,
4782,11/13/2019,19:33:23,2409,3,off,35.30824,-80.73257,Silver,Student Union E,,
4783,11/13/2019,19:33:28,2409,3,on,35.30824,-80.73257,Silver,Student Union E,,
4784,11/13/2019,19:34:14,2409,4,on,35.30807,-80.73031,Silver,Aux Services East,,
4785,11/13/2019,19:34:24,2410,5,off,35.30818,-80.73244,Silver,Student Union W,,
4786,11/13/2019,19:34:26,2410,2,on,35.30818,-80.73245,Silver,Student Union W,,
4787,11/13/2019,19:34:28,2403,1,on,35.30812,-80.73259,Gold,Student Union W,,
4788,11/13/2019,19:35:04,2401,1,off,35.30807,-80.73257,Green,Student Union E,,
4789,11/13/2019,19:35:28,2409,5,off,35.31082,-80.72904,Silver,Student Health N,,
4790,11/13/2019,19:35:32,2408,3,on,35.30198,-80.73299,Gold,Levine Hall W,,
4791,11/13/2019,19:35:36,2401,2,on,35.30806,-80.73258,Green,Student Union E,,
4792,11/13/2019,19:35:40,2406,3,off,35.3119,-80.73326,Green,Wallis Hall W/Light Rail,,
4793,11/13/2019,19:35:42,2411,3,on,35.31099,-80.74145,Silver,Grigg Hall E,,
4794,11/13/2019,19:35:50,2412,3,on,35.30117,-80.73568,Green,South Village Deck,,
4795,11/13/2019,19:35:52,2412,7,off,35.30117,-80.73568,Green,South Village Deck,,
4796,11/13/2019,19:36:22,2411,1,on,35.30991,-80.74183,Silver,EPIC N,,
4797,11/13/2019,19:36:29,2408,3,off,35.30121,-80.73563,Gold,Hunt Hall,,
4798,11/13/2019,19:36:31,2408,1,on,35.3012,-80.73563,Gold,Hunt Hall,,
4799,11/13/2019,19:36:57,2407,1,off,35.30746,-80.72926,Silver,Fretwell N,,
4800,11/13/2019,19:37:04,2406,1,off,35.31018,-80.73592,Green,Belk Hall S,,
4801,11/13/2019,19:37:44,2409,1,on,35.30873,-80.725,Silver,Lot 6,,
4802,11/13/2019,19:38:20,2410,1,off,35.30944,-80.7413,Silver,EPIC S,,
4803,11/13/2019,19:38:38,2401,3,on,35.30703,-80.72975,Green,Fretwell S,,
4804,11/13/2019,19:38:50,2409,2,off,35.30722,-80.72501,Silver,Lot 5A,,
4805,11/13/2019,19:38:52,2407,2,on,35.30811,-80.73267,Silver,Student Union W,,
4806,11/13/2019,19:38:53,2409,2,on,35.30724,-80.72505,Silver,Lot 5A,,
4807,11/13/2019,19:39:02,2412,2,on,35.30339,-80.72942,Green,Robinson Hall N,,
4808,11/13/2019,19:39:08,2410,1,off,35.31093,-80.74146,Silver,Grigg Hall W,,
4809,11/13/2019,19:39:20,2406,4,on,35.30811,-80.7327,Green,Student Union E,,
4810,11/13/2019,19:39:54,2411,2,off,35.30805,-80.73276,Silver,Student Union E,,
4811,11/13/2019,19:40:02,2401,1,off,35.30504,-80.72829,Green,Cato Hall S,,
4812,11/13/2019,19:40:06,2411,9,on,35.30803,-80.73279,Silver,Student Union E,,
4813,11/13/2019,19:41:14,2403,3,off,35.31179,-80.73311,Gold,Wallis Hall E/Light Rail,,
4814,11/13/2019,19:41:32,2401,1,on,35.3035,-80.72953,Green,Robinson Hall S,,
4815,11/13/2019,19:41:34,2401,1,off,35.30349,-80.72966,Green,Robinson Hall S,,
4816,11/13/2019,19:41:58,2407,1,off,35.3094,-80.74129,Silver,EPIC S,,
4817,11/13/2019,19:41:58,2409,3,off,35.30798,-80.73298,Silver,Student Union W,,
4818,11/13/2019,19:42:04,2412,3,off,35.30753,-80.72931,Green,Fretwell N,,
4819,11/13/2019,19:42:10,2412,1,on,35.30753,-80.72931,Green,Fretwell N,,
4820,11/13/2019,19:42:18,2410,3,on,35.30943,-80.7441,Silver,CRI Deck,,
4821,11/13/2019,19:42:24,2411,1,off,35.31077,-80.72927,Silver,Student Health N,,
4822,11/13/2019,19:42:28,2411,2,on,35.31077,-80.72927,Silver,Student Health N,,
4823,11/13/2019,19:43:40,2411,4,off,35.31031,-80.72669,Silver,Martin Hall,,
4824,11/13/2019,19:43:44,2410,2,off,35.31159,-80.74241,Silver,PORTAL East,,
4825,11/13/2019,19:43:46,2407,1,off,35.31282,-80.741,Silver,Motor Sports,,
4826,11/13/2019,19:43:48,2412,2,off,35.31064,-80.72927,Green,Student Health N,,
4827,11/13/2019,19:44:23,2408,1,off,35.30811,-80.73263,Gold,Student Union W,,
4828,11/13/2019,19:44:26,2401,2,off,35.30424,-80.73502,Green,Cone Deck W,,
4829,11/13/2019,19:44:48,2407,1,off,35.31165,-80.74263,Silver,Motor Sports,,
4830,11/13/2019,19:44:48,2411,5,off,35.30884,-80.72507,Silver,Lot 6,,
4831,11/13/2019,19:45:28,2406,3,off,35.30418,-80.73519,Green,Cone Deck W,,
4832,11/13/2019,19:46:01,2403,1,on,35.30197,-80.733,Gold,Levine Hall W,,
4833,11/13/2019,19:46:02,2412,2,off,35.31347,-80.7319,Green,North Deck,,
4834,11/13/2019,19:46:16,2407,1,on,35.30943,-80.74481,Silver,Portal W,,
4835,11/13/2019,19:46:28,2411,1,on,35.30721,-80.72526,Silver,Lot 5A,,
4836,11/13/2019,19:47:05,2403,1,on,35.30117,-80.73555,Gold,Hunt Hall,,
4837,11/13/2019,19:47:08,2411,1,off,35.30638,-80.72674,Silver,East Deck 2,,
4838,11/13/2019,19:47:17,2401,5,off,35.30133,-80.73514,Green,South Village Deck,,
4839,11/13/2019,19:47:55,2401,1,off,35.30129,-80.73533,Green,South Village Deck,,
4840,11/13/2019,19:48:18,2406,1,off,35.30118,-80.73579,Green,South Village Deck,,
4841,11/13/2019,19:48:27,2401,2,on,35.30129,-80.73533,Green,South Village Deck,,
4842,11/13/2019,19:48:52,2411,2,on,35.30758,-80.7293,Silver,Fretwell N,,
4843,11/13/2019,19:49:04,2406,11,on,35.30117,-80.73566,Green,South Village Deck,,
4844,11/13/2019,19:49:30,2407,2,on,35.31236,-80.74172,Silver,Duke Centennial Hall East,,
4845,11/13/2019,19:49:57,2412,9,on,35.3119,-80.73341,Green,Wallis Hall W/Light Rail,,
4846,11/13/2019,19:49:59,2403,1,on,35.3045,-80.73274,Gold,Reese East,,
4847,11/13/2019,19:50:01,2403,1,off,35.3045,-80.73274,Gold,Reese East,,
4848,11/13/2019,19:50:15,2411,3,off,35.30809,-80.73264,Silver,Student Union W,,
4849,11/13/2019,19:50:16,2411,2,on,35.30809,-80.73264,Silver,Student Union W,,
4850,11/13/2019,19:50:46,2410,8,on,35.30816,-80.73271,Silver,Student Union E,,
4851,11/13/2019,19:51:44,2407,1,off,35.30989,-80.74184,Silver,EPIC N,,
4852,11/13/2019,19:51:44,2410,3,on,35.30812,-80.73042,Silver,Aux Services East,,
4853,11/13/2019,19:51:46,2407,1,on,35.30989,-80.74184,Silver,EPIC N,,
4854,11/13/2019,19:52:03,2412,3,on,35.31019,-80.73608,Green,Belk Hall S,,
4855,11/13/2019,19:52:31,2408,1,on,35.30704,-80.72954,Gold,Fretwell S,,
4856,11/13/2019,19:52:39,2403,1,off,35.30528,-80.72814,Gold,Cato Hall N,,
4857,11/13/2019,19:52:39,2411,1,off,35.30745,-80.73984,Silver,Athletics Complex W,,
4858,11/13/2019,19:53:30,2410,1,off,35.3106,-80.72925,Silver,Student Health N,,
4859,11/13/2019,19:53:33,2412,1,on,35.30804,-80.73473,Green,Woodward Hall East,,
4860,11/13/2019,19:53:57,2403,1,on,35.30753,-80.72942,Gold,Fretwell N,,
4861,11/13/2019,19:54:08,2406,3,on,35.30754,-80.72937,Green,Fretwell N,,
4862,11/13/2019,19:54:32,2410,3,off,35.3103,-80.72676,Silver,Martin Hall,,
4863,11/13/2019,19:54:39,2408,1,on,35.30511,-80.72831,Gold,Cato Hall S,,
4864,11/13/2019,19:54:55,2412,4,off,35.30814,-80.73279,Green,Student Union E,,
4865,11/13/2019,19:54:56,2409,2,on,35.31163,-80.74232,Silver,PORTAL East,,
4866,11/13/2019,19:54:56,2410,4,on,35.3103,-80.72675,Silver,Martin Hall,,
4867,11/13/2019,19:55:03,2412,7,on,35.30813,-80.73279,Green,Student Union E,,
4868,11/13/2019,19:55:23,2403,1,off,35.30808,-80.73258,Gold,Student Union W,,
4869,11/13/2019,19:55:26,2406,1,off,35.30901,-80.72922,Green,Hickory Hall North,,
4870,11/13/2019,19:55:34,2409,2,on,35.31226,-80.74158,Silver,Duke Centennial Hall East,,
4871,11/13/2019,19:55:54,2407,15,on,35.30813,-80.73279,Silver,Student Union E,,
4872,11/13/2019,19:56:05,2410,6,off,35.30879,-80.72511,Silver,Lot 6,,
4873,11/13/2019,19:56:06,2406,2,off,35.31069,-80.72923,Green,Student Health N,,
4874,11/13/2019,19:56:07,2401,7,on,35.30206,-80.7325,Green,Levine Hall E,,
4875,11/13/2019,19:56:09,2412,1,on,35.3081,-80.73042,Green,Aux Services East,,
4876,11/13/2019,19:56:13,2412,2,off,35.3081,-80.73042,Green,Aux Services East,,
4877,11/13/2019,19:56:15,2411,1,off,35.31107,-80.7431,Silver,Portal W,,
4878,11/13/2019,19:56:47,2403,1,off,35.30798,-80.73254,Gold,Student Union W,,
4879,11/13/2019,19:56:52,2407,1,on,35.30814,-80.73045,Silver,Aux Services East,,
4880,11/13/2019,19:57:05,2403,4,on,35.30788,-80.73253,Gold,Student Union W,,
4881,11/13/2019,19:57:09,2408,1,on,35.30126,-80.73562,Gold,Hunt Hall,,
4882,11/13/2019,19:57:12,2408,2,off,35.30125,-80.73562,Gold,Hunt Hall,,
4883,11/13/2019,19:57:14,2406,1,off,35.31163,-80.73035,Green,Student Health (Green) W,,
4884,11/13/2019,19:57:17,2411,1,off,35.30952,-80.74477,Silver,CRI Deck,,
4885,11/13/2019,19:57:21,2410,3,off,35.30724,-80.72528,Silver,Lot 5A,,
4886,11/13/2019,19:58:30,2407,2,off,35.31095,-80.72916,Silver,Student Health N,,
4887,11/13/2019,19:58:44,2406,3,off,35.31392,-80.73154,Green,North Deck,,
4888,11/13/2019,19:59:13,2401,1,on,35.30508,-80.72805,Green,Cato Hall N,,
4889,11/13/2019,19:59:21,2401,4,off,35.30508,-80.72805,Green,Cato Hall N,,
4890,11/13/2019,19:59:23,2410,1,on,35.30761,-80.72935,Silver,Fretwell N,,
4891,11/13/2019,19:59:25,2410,2,off,35.30761,-80.72935,Silver,Fretwell N,,
4892,11/13/2019,19:59:25,2411,1,off,35.30938,-80.74428,Silver,CRI Deck,,
4893,11/13/2019,19:59:29,2409,1,on,35.30802,-80.7344,Silver,Woodward Hall East,,
4894,11/13/2019,19:59:36,2407,1,on,35.31031,-80.72672,Silver,Martin Hall,,
4895,11/13/2019,19:59:42,2407,8,off,35.31031,-80.72671,Silver,Martin Hall,,
4896,11/13/2019,19:59:45,2412,8,off,35.30346,-80.72945,Green,Robinson Hall S,,
4897,11/13/2019,20:00:42,2406,2,on,35.3119,-80.73329,Green,Wallis Hall W/Light Rail,,
4898,11/13/2019,20:00:44,2406,1,off,35.31189,-80.73329,Green,Wallis Hall W/Light Rail,,
4899,11/13/2019,20:00:45,2410,2,off,35.30807,-80.73268,Silver,Student Union W,,
4900,11/13/2019,20:00:47,2410,3,on,35.30807,-80.73268,Silver,Student Union W,,
4901,11/13/2019,20:00:49,2409,4,on,35.30835,-80.73223,Silver,Woodward Hall East,,
4902,11/13/2019,20:00:52,2407,5,off,35.3087,-80.72501,Silver,Lot 6,,
4903,11/13/2019,20:00:55,2411,1,on,35.30927,-80.74415,Silver,CRI Deck,,
4904,11/13/2019,20:01:42,2409,2,on,35.30798,-80.73031,Silver,Aux Services East,,
4905,11/13/2019,20:01:49,2412,1,on,35.30445,-80.73276,Green,Reese East,,
4906,11/13/2019,20:01:51,2412,3,off,35.30445,-80.73276,Green,Reese East,,
4907,11/13/2019,20:02:14,2407,3,off,35.30727,-80.72527,Silver,Lot 5A,,
4908,11/13/2019,20:02:35,2401,3,off,35.3107,-80.72922,Green,Student Health N,,
4909,11/13/2019,20:02:47,2403,1,on,35.31175,-80.73268,Gold,Wallis Hall E/Light Rail,,
4910,11/13/2019,20:02:49,2403,1,off,35.31175,-80.73268,Gold,Wallis Hall E/Light Rail,,
4911,11/13/2019,20:02:57,2412,4,on,35.30424,-80.73498,Green,Cone Deck W,,
4912,11/13/2019,20:02:58,2407,1,off,35.3062,-80.72672,Silver,East Deck 2,,
4913,11/13/2019,20:03:19,2409,3,on,35.31065,-80.72924,Silver,Student Health N,,
4914,11/13/2019,20:03:23,2409,2,off,35.31065,-80.72924,Silver,Student Health N,,
4915,11/13/2019,20:03:34,2406,1,on,35.30793,-80.73461,Green,Woodward Hall East,,
4916,11/13/2019,20:03:37,2410,1,off,35.30933,-80.7413,Silver,EPIC S,,
4917,11/13/2019,20:04:05,2411,2,on,35.31099,-80.74142,Silver,Grigg Hall E,,
4918,11/13/2019,20:04:14,2409,2,off,35.31031,-80.72669,Silver,Martin Hall,,
4919,11/13/2019,20:04:16,2409,1,on,35.3103,-80.72666,Silver,Martin Hall,,
4920,11/13/2019,20:04:44,2407,3,on,35.30745,-80.72941,Silver,Fretwell N,,
4921,11/13/2019,20:04:45,2406,2,off,35.30809,-80.73254,Green,Student Union E,,
4922,11/13/2019,20:05:07,2411,1,on,35.30991,-80.74182,Silver,EPIC N,,
4923,11/13/2019,20:05:14,2409,5,off,35.30881,-80.72504,Silver,Lot 6,,
4924,11/13/2019,20:05:16,2409,3,on,35.30881,-80.72504,Silver,Lot 6,,
4925,11/13/2019,20:05:25,2406,9,on,35.30809,-80.73253,Green,Student Union E,,
4926,11/13/2019,20:05:39,2410,2,off,35.31293,-80.74102,Silver,Motor Sports,,
4927,11/13/2019,20:05:52,2408,1,off,35.3076,-80.72933,Gold,Fretwell N,,
4928,11/13/2019,20:05:55,2412,2,on,35.30112,-80.73573,Green,South Village Deck,,
4929,11/13/2019,20:05:57,2412,2,off,35.30112,-80.73573,Green,South Village Deck,,
4930,11/13/2019,20:06:01,2403,1,off,35.30719,-80.72952,Gold,Fretwell S,,
4931,11/13/2019,20:06:16,2407,2,off,35.30808,-80.73255,Silver,Student Union W,,
4932,11/13/2019,20:06:18,2407,3,on,35.30808,-80.73255,Silver,Student Union W,,
4933,11/13/2019,20:06:53,2409,2,off,35.30724,-80.72527,Silver,Lot 5A,,
4934,11/13/2019,20:07:13,2406,1,off,35.30809,-80.73254,Green,Student Union E,,
4935,11/13/2019,20:07:19,2412,1,off,35.3021,-80.73273,Green,Levine Hall E,,
4936,11/13/2019,20:07:21,2403,1,on,35.30527,-80.72843,Gold,Cato Hall S,,
4937,11/13/2019,20:07:29,2409,1,off,35.3064,-80.72649,Silver,East Deck 2,,
4938,11/13/2019,20:07:35,2412,2,on,35.3021,-80.73274,Green,Levine Hall E,,
4939,11/13/2019,20:07:47,2401,1,off,35.31197,-80.73335,Green,Wallis Hall W/Light Rail,,
4940,11/13/2019,20:07:47,2411,2,on,35.30794,-80.73473,Silver,Woodward Hall East,,
4941,11/13/2019,20:07:49,2401,1,on,35.31197,-80.73335,Green,Wallis Hall W/Light Rail,,
4942,11/13/2019,20:07:57,2410,1,off,35.30939,-80.74409,Silver,CRI Deck,,
4943,11/13/2019,20:08:15,2406,4,on,35.30808,-80.73253,Green,Student Union E,,
4944,11/13/2019,20:08:24,2403,4,on,35.30367,-80.72974,Gold,Robinson Hall S,,
4945,11/13/2019,20:08:48,2409,1,off,35.30785,-80.72925,Silver,Fretwell N,,
4946,11/13/2019,20:09:03,2407,1,off,35.30943,-80.74132,Silver,EPIC S,,
4947,11/13/2019,20:09:03,2411,1,off,35.3081,-80.73274,Silver,Student Union E,,
4948,11/13/2019,20:09:09,2411,10,on,35.3081,-80.73274,Silver,Student Union E,,
4949,11/13/2019,20:09:33,2412,2,off,35.30338,-80.72948,Green,Robinson Hall N,,
4950,11/13/2019,20:09:41,2401,1,on,35.31024,-80.73605,Green,Belk Hall S,,
4951,11/13/2019,20:09:53,2406,3,off,35.3081,-80.73003,Green,Aux Services East,,
4952,11/13/2019,20:10:00,2409,3,off,35.30814,-80.73254,Silver,Student Union W,,
4953,11/13/2019,20:10:01,2403,4,off,35.30194,-80.73299,Gold,Levine Hall W,,
4954,11/13/2019,20:10:07,2411,1,on,35.30807,-80.73039,Silver,Aux Services East,,
4955,11/13/2019,20:10:09,2410,6,on,35.31232,-80.74165,Silver,Duke Centennial Hall East,,
4956,11/13/2019,20:10:32,2409,1,on,35.30811,-80.73255,Silver,Student Union W,,
4957,11/13/2019,20:11:14,2403,1,on,35.30125,-80.73549,Gold,Hunt Hall,,
4958,11/13/2019,20:11:15,2408,2,on,35.31173,-80.73297,Gold,Wallis Hall E/Light Rail,,
4959,11/13/2019,20:11:17,2403,4,off,35.30125,-80.73549,Gold,Hunt Hall,,
4960,11/13/2019,20:11:29,2401,2,on,35.30812,-80.7348,Green,Woodward Hall East,,
4961,11/13/2019,20:11:35,2411,1,off,35.3107,-80.72931,Silver,Student Health N,,
4962,11/13/2019,20:12:03,2406,2,off,35.30504,-80.72826,Green,Cato Hall S,,
4963,11/13/2019,20:12:03,2412,2,on,35.30761,-80.72934,Green,Fretwell N,,
4964,11/13/2019,20:12:05,2412,2,off,35.30761,-80.72934,Green,Fretwell N,,
4965,11/13/2019,20:12:57,2406,1,off,35.30344,-80.72958,Green,Robinson Hall S,,
4966,11/13/2019,20:12:59,2401,1,off,35.30824,-80.7327,Green,Student Union E,,
4967,11/13/2019,20:13:05,2412,1,on,35.30904,-80.72935,Green,Hickory Hall North,,
4968,11/13/2019,20:13:15,2401,4,on,35.30823,-80.7327,Green,Student Union E,,
4969,11/13/2019,20:13:17,2407,4,off,35.30952,-80.74404,Silver,CRI Deck,,
4970,11/13/2019,20:13:53,2412,2,off,35.31067,-80.72928,Green,Student Health N,,
4971,11/13/2019,20:13:55,2411,10,off,35.31031,-80.72672,Silver,Martin Hall,,
4972,11/13/2019,20:14:37,2403,1,on,35.30443,-80.73269,Gold,Reese East,,
4973,11/13/2019,20:15:09,2411,4,off,35.30883,-80.72507,Silver,Lot 6,,
4974,11/13/2019,20:15:11,2406,7,on,35.30443,-80.73281,Green,Reese East,,
4975,11/13/2019,20:15:21,2406,2,off,35.30442,-80.73282,Green,Reese East,,
4976,11/13/2019,20:15:33,2401,1,on,35.30822,-80.73271,Green,Student Union E,,
4977,11/13/2019,20:15:33,2401,2,off,35.30822,-80.73271,Green,Student Union E,,
4978,11/13/2019,20:15:35,2412,1,off,35.31353,-80.73192,Green,North Deck,,
4979,11/13/2019,20:15:39,2407,1,on,35.31226,-80.74175,Silver,Duke Centennial Hall East,,
4980,11/13/2019,20:15:55,2410,1,off,35.30796,-80.73288,Silver,Student Union E,,
4981,11/13/2019,20:16:27,2410,18,on,35.308,-80.73291,Silver,Student Union E,,
4982,11/13/2019,20:16:35,2406,3,off,35.3043,-80.73483,Green,Cone Deck W,,
4983,11/13/2019,20:16:53,2411,2,on,35.30721,-80.72527,Silver,Lot 5A,,
4984,11/13/2019,20:16:54,2409,1,off,35.30954,-80.74405,Silver,CRI Deck,,
4985,11/13/2019,20:17:10,2409,1,on,35.30968,-80.74422,Silver,CRI Deck,,
4986,11/13/2019,20:17:57,2410,1,on,35.30795,-80.73036,Silver,Aux Services East,,
4987,11/13/2019,20:18:37,2401,1,on,35.30766,-80.72945,Green,Aux Services East,,
4988,11/13/2019,20:19:01,2411,2,on,35.30759,-80.72935,Silver,Fretwell N,,
4989,11/13/2019,20:19:19,2412,5,off,35.31199,-80.73344,Green,Wallis Hall W/Light Rail,,
4990,11/13/2019,20:19:21,2412,4,on,35.31197,-80.73344,Green,Wallis Hall W/Light Rail,,
4991,11/13/2019,20:19:28,2408,2,on,35.30193,-80.73306,Gold,Levine Hall W,,
4992,11/13/2019,20:19:47,2406,10,off,35.30112,-80.73568,Green,South Village Deck,,
4993,11/13/2019,20:19:49,2410,2,off,35.31082,-80.72929,Silver,Student Health N,,
4994,11/13/2019,20:19:53,2406,3,on,35.30112,-80.73569,Green,South Village Deck,,
4995,11/13/2019,20:20:17,2411,1,off,35.30818,-80.7326,Silver,Student Union W,,
4996,11/13/2019,20:20:25,2401,1,on,35.30565,-80.7283,Green,Fretwell S,,
4997,11/13/2019,20:20:29,2403,1,off,35.30807,-80.7324,Gold,Student Union W,,
4998,11/13/2019,20:20:41,2411,13,on,35.3082,-80.7326,Silver,Student Union W,,
4999,11/13/2019,20:21:15,2403,2,on,35.30823,-80.73262,Gold,Student Union W,,
5000,11/13/2019,20:21:15,2410,9,off,35.31009,-80.72683,Silver,Martin Hall,,
5001,11/13/2019,20:21:18,2408,2,off,35.30256,-80.73737,Gold,Alumni Way W,,
5002,11/13/2019,20:21:21,2401,1,off,35.30357,-80.72939,Green,Robinson Hall S,,
5003,11/13/2019,20:21:31,2406,1,on,35.30211,-80.73272,Green,Levine Hall E,,
5004,11/13/2019,20:21:37,2407,7,on,35.30798,-80.7327,Silver,Student Union E,,
5005,11/13/2019,20:22:39,2410,8,off,35.30866,-80.72517,Silver,Lot 6,,
5006,11/13/2019,20:23:05,2412,1,on,35.30792,-80.73472,Green,Woodward Hall East,,
5007,11/13/2019,20:23:14,2408,1,on,35.30435,-80.73279,Gold,Reese East,,
5008,11/13/2019,20:23:27,2406,1,off,35.30342,-80.72945,Green,Robinson Hall N,,
5009,11/13/2019,20:23:29,2403,1,on,35.30963,-80.73646,Gold,Union Deck/Belk N,,
5010,11/13/2019,20:23:37,2401,1,on,35.30439,-80.73271,Green,Reese East,,
5011,11/13/2019,20:23:44,2401,2,off,35.30429,-80.73276,Green,Reese East,,
5012,11/13/2019,20:23:46,2409,1,on,35.31094,-80.74131,Silver,Grigg Hall E,,
5013,11/13/2019,20:23:51,2407,4,off,35.31064,-80.72931,Silver,Student Health N,,
5014,11/13/2019,20:24:13,2411,1,off,35.30936,-80.74132,Silver,EPIC S,,
5015,11/13/2019,20:24:19,2410,5,off,35.30728,-80.72536,Silver,Lot 5A,,
5016,11/13/2019,20:24:36,2406,2,on,35.30504,-80.72823,Green,Cato Hall N,,
5017,11/13/2019,20:24:37,2412,5,off,35.30808,-80.73266,Green,Student Union E,,
5018,11/13/2019,20:24:38,2406,1,off,35.30504,-80.72823,Green,Cato Hall N,,
5019,11/13/2019,20:24:43,2412,5,on,35.30808,-80.73266,Green,Student Union E,,
5020,11/13/2019,20:25:02,2403,3,on,35.31161,-80.73319,Gold,Wallis Hall E/Light Rail,,
