,Lattitude,Longitude,isStop,Stop
389,35.302143146134355,-80.73742656409384,no,
390,35.302064342325494,-80.73742656409384,no,
391,35.30197021545321,-80.73742924630285,no,
392,35.30191111247745,-80.73743461072088,no,
393,35.301860765464035,-80.73744533955694,no,
394,35.301806040413936,-80.73744802176596,no,
395,35.30172066926186,-80.73740971489418,no,
396,35.30167251113635,-80.73740414822353,no,
397,35.30161121893515,-80.73738805496944,no,
398,35.30157400579034,-80.73736391508831,no,
399,35.30152146955677,-80.73733172858013,no,
400,35.301447043167485,-80.73728881323589,no,
401,35.30139669586533,-80.7372351690556,no,
402,35.301344159516646,-80.73717884266628,no,
403,35.30130256821641,-80.73711983406795,no,
404,35.30125440984205,-80.73703132117046,no,
405,35.30122376358891,-80.73697767699016,no,
406,35.30118873928539,-80.73690793955578,no,
407,35.3011537149667,-80.73678187573208,no,
408,35.30113620280168,-80.73670409167065,no,
409,35.30112963573882,-80.73661021435512,no,
410,35.30111650161149,-80.7364626928593,no,
411,35.30111650161149,-80.73634467566265,no,
412,35.30111212356858,-80.73623202288402,no,
413,35.301109934547036,-80.73613009894146,no,
414,35.30111212356858,-80.73602549278988,no,
415,35.30111212356858,-80.7359584375645,no,
416,35.30112087965417,-80.73592356884731,no,
417,35.30112087965417,-80.73592356884731,no,
418,35.30111212356858,-80.73582432711376,no,
419,35.30111869063286,-80.7357599540974,no,
420,35.30111869063286,-80.7357063099171,yes,South Village Deck
421,35.30111869063286,-80.7355963393475,no,
422,35.30112963573882,-80.73550514424099,no,
423,35.30111650161149,-80.73535225832714,no,
424,35.30110774552543,-80.73519937241329,no,
425,35.30110774552543,-80.73507330858959,no,
426,35.30110774552543,-80.73492042267574,no,
427,35.301109934547036,-80.73479972327007,no,
428,35.30111650161149,-80.73466829502834,no,
429,35.30112087965417,-80.7345341845776,no,
430,35.30111869063286,-80.73440275633587,no,
431,35.30111869063286,-80.73427669251217,no,
432,35.30111869063286,-80.73417745077862,no,
433,35.30112525769661,-80.73411039555324,no,
434,35.30113182475982,-80.73402188265575,no,
435,35.30116247104779,-80.73390393079382,no,
436,35.30118436124638,-80.73383592113767,no,
437,35.30120187340098,-80.7337527726582,no,
438,35.301230330644124,-80.73365353092466,no,
439,35.30125222082435,-80.7335891579083,no,
440,35.30128505608359,-80.73349796280179,no,
441,35.30132664739283,-80.73342286094937,no,
442,35.30136167163666,-80.73336653456006,no,
443,35.30142077501375,-80.73328070387159,no,
444,35.301460177241154,-80.73322705969129,no,
445,35.301530225598064,-80.7331573222569,no,
446,35.30158057281714,-80.73309831365857,no,
447,35.30163092000488,-80.73306076273236,no,
448,35.301698779208365,-80.73300980076108,no,
449,35.30177101636245,-80.7329588387898,no,
450,35.301830119440545,-80.73291592344556,no,
451,35.30187389947055,-80.73288910135541,no,
452,35.301939569471166,-80.73286764368329,no,
453,35.30199648342858,-80.73283813938413,no,
454,35.30204245236497,-80.732813999503,no,
455,35.30208623228009,-80.73278449520383,no,
456,35.30213657915321,-80.73274962648664,yes,Levine Hall E
457,35.30224622782927,-80.73270646723073,no,
458,35.30227468470513,-80.7326823273496,no,
459,35.302355677297044,-80.73257772119801,no,
460,35.30239507906921,-80.73251334818166,no,
461,35.30243010285057,-80.73245433958333,no,
462,35.30245199270623,-80.73237387331288,no,
463,35.302465126616774,-80.73229608925145,no,
464,35.30246950458648,-80.7322343984441,no,
465,35.30246731560167,-80.73213247450154,no,
466,35.302465126616774,-80.73204932602208,no,
467,35.30247388255596,-80.7319983640508,no,
468,35.30249358341566,-80.7319259444074,no,
469,35.30253517410372,-80.73186157139104,no,
470,35.30257019782444,-80.73183206709187,no,
471,35.30263586725994,-80.73179451616566,no,
472,35.30268840276997,-80.73173282535832,no,
473,35.30272561540227,-80.73165235908787,no,
474,35.30275188313241,-80.7315853038625,no,
475,35.30277596187755,-80.73152897747319,no,
476,35.30280004061552,-80.73143778236668,no,
477,35.30281317446958,-80.73134658726018,no,
478,35.3028197413958,-80.73126343878072,no,
479,35.302835064221604,-80.73116687925618,no,
480,35.30284382012075,-80.73104081543248,no,
481,35.302856953967705,-80.73094693811696,no,
482,35.302861331916205,-80.73083160312932,no,
483,35.302865709864484,-80.73074040802281,no,
484,35.30287446576032,-80.73064116628926,no,
485,35.30287665473412,-80.7305392423467,no,
486,35.30287884370788,-80.73042927177708,no,
487,35.302891977549145,-80.73035685213368,no,
488,35.302891977549145,-80.73020933063786,no,
489,35.30287884370788,-80.73001621158879,no,
490,35.30287446576032,-80.72991696985524,no,
491,35.30288103268157,-80.7297828594045,no,
492,35.30288978857575,-80.72971043976109,no,
493,35.302909489334176,-80.72963533790868,no,
494,35.30293794597679,-80.72958705814641,no,
495,35.3029773474654,-80.72955218942921,no,
496,35.3030473945089,-80.72951195629399,no,
497,35.30315465392675,-80.7294958630399,no,
498,35.30323345667374,-80.72947976978581,no,
499,35.30323783460187,-80.72947976978581,no,
500,35.30332977103806,-80.72946904094975,no,
501,35.30336917233587,-80.72945831211369,yes,Robinson Hall N
502,35.303483125822105,-80.72943133364299,no,
503,35.30353128287,-80.72936427841762,no,
504,35.30359038466233,-80.72929990540126,no,
505,35.303627596879785,-80.72921139250377,no,
506,35.30365386431711,-80.72908264647106,no,
507,35.303658242222504,-80.72896194706539,no,
508,35.30366480908015,-80.7288734341679,no,
509,35.30368013174591,-80.72872323046306,no,
510,35.30370858811747,-80.72860253105739,no,
511,35.303721721824054,-80.7285140181599,no,
512,35.30373266657791,-80.72844696293453,no,
513,35.303754556081174,-80.72838258991817,no,
514,35.30381584665881,-80.72831017027477,no,
515,35.30388808192286,-80.72824579725841,no,
516,35.30394718345456,-80.72822165737728,no,
517,35.304036930142374,-80.72821361075023,no,
518,35.30409603156535,-80.72821629295925,no,
519,35.30411135414945,-80.72821629295925,no,
520,35.30418140021121,-80.7282270217953,no,
521,35.30424925727572,-80.72821092854122,no,
522,35.30432805895663,-80.72821629295925,no,
523,35.304415616289845,-80.7282270217953,no,
524,35.30450974031738,-80.72822165737728,no,
525,35.30459729745399,-80.72821629295925,no,
526,35.304711121589925,-80.72822165737728,no,
527,35.30478992282101,-80.72822970400432,no,
528,35.30486872397533,-80.72822970400432,no,
529,35.30491906911707,-80.72822165737728,no,
530,35.304968413845955,-80.7282270217953,no,
531,35.305009082808645,-80.72822433958629,no,
532,35.30505722867526,-80.72821361075023,no,
533,35.30510331082269,-80.72819483528713,yes,Cato Hall N
534,35.30516460037861,-80.72820019970516,no,
535,35.30525434571602,-80.72817337761501,no,
536,35.305313446249706,-80.72812509785274,no,
537,35.30535284658151,-80.72804463158229,no,
538,35.30540319142201,-80.72797757635692,no,
539,35.30544915842293,-80.72794002543071,no,
540,35.30549950320349,-80.7279373432217,no,
541,35.305543281248084,-80.72798294077495,no,
542,35.30560457047072,-80.72804731379131,no,
